checksum_hash,lab_id,mpp_x,mpp_y,width,height,glass_slide_id,scanner
03df36df1170d71565bdff65ece406ee,98c5e4dff64,0.2299009127066234,0.2299061982711054,119040,39168,440,"{'make': 'Hamamatsu', 'model': 'C13220'}"
04a08c445f3bce816c4df86320d660f7,f8c2b44b2c5,0.2466999999999999,0.2466999999999999,43776,114432,458,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
06345d66778ffc4245a20e5afce08bcd,98c5e4dff64,0.2303669745905227,0.2303828963737732,103680,25344,440,"{'make': 'Hamamatsu', 'model': 'C16300'}"
0c50874c6d146c87869c62826c62cbf0,bde444f5562,0.2466999999999999,0.2466999999999999,73472,165888,304,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
118b68356ed32081a6859909ce2f5b9c,389defe7110,0.2299009127066234,0.2299061982711054,119040,34560,299,"{'make': 'Hamamatsu', 'model': 'C13220'}"
16976d275ec62fe102ca412459137c0c,8df45094d73,0.2299009127066234,0.2299061982711054,991,375,,"{'make': 'Hamamatsu', 'model': 'C13220'}"
1790748ac8e1a949e38cdc27b248bf50,389defe7110,0.2299009127066234,0.2299061982711054,122880,34560,299,"{'make': 'Hamamatsu', 'model': 'C13220'}"
18c235d85aa3e7992f16e256d558faf2,1de2efafc18,0.229742458703793,0.2297794117647058,99840,55296,65,"{'make': 'Hamamatsu', 'model': 'C13220'}"
18c31122f09a114bf379d18772fd0435,8df45094d73,0.2299009127066234,0.2299061982711054,142080,55296,411,"{'make': 'Hamamatsu', 'model': 'C13220'}"
1ae38c57bd58249a9b2f4f60fad6e41d,389defe7110,0.2299009127066234,0.2299061982711054,119040,32256,299,"{'make': 'Hamamatsu', 'model': 'C13220'}"
1b05fe45827503de8ccd19a66d1d2939,78c61bb4191,0.229742458703793,0.2297794117647058,103680,62208,298,"{'make': 'Hamamatsu', 'model': 'C13220'}"
1c71e8b1a8b29df7ca4c97a0e6ef6454,de6f5911481,0.2466999999999999,0.2466999999999999,75008,164864,178,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
2355c8d2b1b6a80ee7e78c5917c3aabb,8df45094d73,0.2303669745905227,0.2303828963737732,142080,55296,411,"{'make': 'Hamamatsu', 'model': 'C16300'}"
2798268685730002f8232c2bb68513a4,496ba95a501,0.2466999999999999,0.2466999999999999,71680,164864,315,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
2a4deacc3d01e2c769a28ab56cf3a527,1de2efafc18,0.4594954739695814,0.4595588235294117,48000,27648,65,"{'make': 'Hamamatsu', 'model': 'C13220'}"
2c8c52a86bfc8dae9a6a41fc7667a295,26e5dc74aa1,0.2466999999999999,0.2466999999999999,71680,159488,125,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
32594daa5b7ed2fe5090cf763fae727d,de6f5911481,0.1542,0.1542,113152,226560,178,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
3c16a57f07f49617f17fc56162c3896c,de6f5911481,0.2303669745905227,0.2303828963737732,153600,62208,178,"{'make': 'Hamamatsu', 'model': 'C16300'}"
3c913de6b67169d28cf77d9aacb8fe18,78c61bb4191,0.2299009127066234,0.2299061982711054,92160,59904,298,"{'make': 'Hamamatsu', 'model': 'C13220'}"
481433799a3849513b992fc0475b1240,f8c2b44b2c5,0.2303669745905227,0.2303828963737732,134400,52992,459,"{'make': 'Hamamatsu', 'model': 'C16300'}"
4e9026143b2fd967865bd320565e7593,e67d15201c4,0.229742458703793,0.2297794117647058,84480,52992,305,"{'make': 'Hamamatsu', 'model': 'C13220'}"
532823ae43384a99debf1577e9d0b831,26e5dc74aa1,0.2299009127066234,0.2299061982711054,176640,76032,125,"{'make': 'Hamamatsu', 'model': 'C13220'}"
55af69b2e9bb1111d8e42b3ead4ee261,bde444f5562,0.2303669745905227,0.2303828963737732,153600,64512,304,"{'make': 'Hamamatsu', 'model': 'C16300'}"
55e30472e796c7c527315d4ae9ef02b5,26e5dc74aa1,0.2303669745905227,0.2303828963737732,176640,76032,125,"{'make': 'Hamamatsu', 'model': 'C16300'}"
57353c7e456ea579c6835b08ae089bcd,78c61bb4191,0.2466999999999999,0.2466999999999999,54272,85248,298,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
5bbd41ac66c8498db90f14f37efd9e0c,26e5dc74aa1,0.2303669745905227,0.2303828963737732,157440,64512,125,"{'make': 'Hamamatsu', 'model': 'C16300'}"
5cefbca0711b0622822a9d2e7f9d7a4c,78c61bb4191,0.2467,0.2467,54272,85248,298,"{'make': 'Pramana', 'model': None}"
5d55643fad5cde454234b24702a70174,bde444f5562,0.2303669745905227,0.2303828963737732,157440,64512,304,"{'make': 'Hamamatsu', 'model': 'C16300'}"
62634d213aa63fed01d18877e9a76f29,1de2efafc18,0.2299009127066234,0.2299061982711054,103680,57600,65,"{'make': 'Hamamatsu', 'model': 'C13220'}"
6660a0eca362e07a18d3bb3a9b2d5687,78c61bb4191,0.2303669745905227,0.2303828963737732,92160,57600,298,"{'make': 'Hamamatsu', 'model': 'C16300'}"
6fcaca19190e3d957e4fe9145ca005e0,98c5e4dff64,0.2303669745905227,0.2303828963737732,115200,39168,440,"{'make': 'Hamamatsu', 'model': 'C16300'}"
700479c89396880480cffec2c85430a5,813ddeab703,0.2303669745905227,0.2303828963737732,126720,36864,150,"{'make': 'Hamamatsu', 'model': 'C16300'}"
70bdbcc02884b3d03813e3c332be7535,8df45094d73,0.2467,0.2467,43776,118528,412,"{'make': 'Pramana', 'model': None}"
743e5f4ca01f79000cad4e04c8ad0883,1de2efafc18,0.2466999999999999,0.2466999999999999,52480,93952,65,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
88462f1f87c15fc356e18272900b697b,78c61bb4191,0.1542,0.1542,85760,134912,298,"{'make': 'Pramana', 'model': None}"
8b22e00e6bd96c12b58e984f1bb6d16c,26e5dc74aa1,0.2299009127066234,0.2299061982711054,153600,62208,125,"{'make': 'Hamamatsu', 'model': 'C13220'}"
8ce6a450fe1e0e817871d7c7eefb3d61,813ddeab703,0.1542,0.1542,75776,197632,150,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
92c660087d50ac90b0e90eaa4095516e,bde444f5562,0.1542,0.1542,119552,264704,304,"{'make': 'Pramana', 'model': 'CS001 H02M23459P12 2'}"
93a17a6e8f419726ba1c6c2a7eb06a6e,389defe7110,0.2299009127066234,0.2299061982711054,138240,48384,299,"{'make': 'Hamamatsu', 'model': 'C13220'}"
98e68a6d3fd1972df72ecbb503134d99,de6f5911481,0.2299009127066234,0.2299061982711054,184320,80640,178,"{'make': 'Hamamatsu', 'model': 'C13220'}"
996852160fb99eabe815931c1139765a,e67d15201c4,0.2466999999999999,0.2466999999999999,47360,75520,305,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
9b41250aa182ba64079ad8043c720722,8df45094d73,0.2299009127066234,0.2299061982711054,130560,43776,412,"{'make': 'Hamamatsu', 'model': 'C13220'}"
a6b3c0f637812bad3b8441445ecc18b2,26e5dc74aa1,0.2303669745905227,0.2303828963737732,157440,62208,125,"{'make': 'Hamamatsu', 'model': 'C16300'}"
ac02d27b64b0861e8f9fb21ab8cb52b6,813ddeab703,0.2299009127066234,0.2299061982711054,122880,39168,150,"{'make': 'Hamamatsu', 'model': 'C13220'}"
b1c44f2e48694ee3fa57d5147cadd370,de6f5911481,0.2303669745905227,0.2303828963737732,165120,57600,178,"{'make': 'Hamamatsu', 'model': 'C16300'}"
b21935e47dbaff7ba4cd6ae38b4f80cd,e67d15201c4,0.2299009127066234,0.2299061982711054,88320,59904,305,"{'make': 'Hamamatsu', 'model': 'C13220'}"
b4f240cb981207ef565f583110b915ae,f8c2b44b2c5,0.2299009127066234,0.2299061982711054,991,375,,"{'make': 'Hamamatsu', 'model': 'C13220'}"
bad483b428a8c65cc871a21f4f4232a3,de6f5911481,0.2303669745905227,0.2303828963737732,176640,82944,178,"{'make': 'Hamamatsu', 'model': 'C16300'}"
bafc98c3562a6609e469e242c7b9289e,813ddeab703,0.2466999999999999,0.2466999999999999,47360,123904,150,"{'make': 'Pramana', 'model': 'CS001 H02IBC412P 1'}"
